X,Y,objectid,feature_id,elev_in_m,elev_in_ft,map_name,feature_name,feature_class,state_alpha,state_numeric,county_name,county_numeric,primary_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec,date_created,date_edited
-159.640495047927857,21.946907921825659,114,358410,6,20,Hanapepe,Aʻakukui Valley,Valley,HI,15,Kauai,7,215649N,1593826W,21.9468896,-159.6405478,215849N,1593558W,21.980330,-159.599365,1981-02-06T00:00:00.000Z,2018-12-13T00:00:00.000Z
-157.865781317724924,21.317701925512949,115,358411,2,7,Honolulu,Aala International Park,Park,HI,15,Honolulu,3,211904N,1575157W,21.3177778,-157.8658333,,,,,2003-09-30T00:00:00.000Z,
-155.152582436021817,19.73493249488072,116,358412,393,1289,Piihonua,Aale Stream,Stream,HI,15,Hawaii,1,194405N,1550909W,19.7348353,-155.1526058,194445N,1551113W,19.745903,-155.186863,1981-02-06T00:00:00.000Z,2013-03-26T00:00:00.000Z
-155.775022536257438,20.200081110614004,117,358413,338,1109,Hawi,Aamakao,Civil,HI,15,Hawaii,1,201200N,1554630W,20.2,-155.775,,,,,1981-02-06T00:00:00.000Z,
-155.75567434507002,20.226082672254577,118,358414,9,30,Hawi,ʻAʻamakāō Gulch,Valley,HI,15,Hawaii,1,201334N,1554521W,20.2260329,-155.7557607,201202N,1554550W,20.200665,-155.763778,1981-02-06T00:00:00.000Z,2018-08-31T00:00:00.000Z
-155.367980201781108,20.038336040876459,119,358415,242,794,Kukaiau,ʻĀʻāmanu,Civil,HI,15,Hawaii,1,200218N,1552205W,20.0383333,-155.3680556,,,,,2003-09-30T00:00:00.000Z,
-155.35418650730827,20.049505357648101,120,358416,5,16,Kukaiau,ʻĀʻāmanu Gulch,Valley,HI,15,Hawaii,1,200258N,1552115W,20.0494313,-155.3541778,200131N,1552206W,20.025257,-155.368373,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-156.325501172185938,20.815929132061505,121,358417,602,1975,Kilohana,Aapueo,Civil,HI,15,Maui,9,204857N,1561932W,20.8158333,-156.3255556,,,,,2003-09-30T00:00:00.000Z,
-156.521306570357183,20.962536454774536,122,358418,0,0,Kahakuloa,ʻAʻawaiki,Island,HI,15,Maui,9,205745N,1563117W,20.9624089,-156.5213719,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-156.519109235889829,20.960705379142155,123,358419,0,0,Kahakuloa,ʻAʻawanui,Island,HI,15,Maui,9,205739N,1563109W,20.96071,-156.51919,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-159.564688930688305,21.975533006213137,124,358420,604,1982,Hanapepe,ʻAʻāwela,Summit,HI,15,Kauai,7,215831N,1593353W,21.9753845,-159.5647001,,,,,1981-02-06T00:00:00.000Z,2012-08-21T00:00:00.000Z
-156.541692409303181,20.88154161332919,125,358421,269,883,Wailuku,Ae Stream,Stream,HI,15,Maui,9,205253N,1563230W,20.8814481,-156.5417084,205334N,1563254W,20.892660,-156.548266,1981-02-06T00:00:00.000Z,2013-02-21T00:00:00.000Z
-159.494009691865614,21.914129930445927,126,358422,125,410,Koloa,Aepo Reservoir,Reservoir,HI,15,Kauai,7,215450N,1592938W,21.9140121,-159.4940191,,,,,1981-02-06T00:00:00.000Z,2011-06-20T00:00:00.000Z
-159.490774761100226,21.910528784706635,127,358423,114,374,Koloa,Aepoalua Reservoir,Reservoir,HI,15,Kauai,7,215438N,1592927W,21.91052,-159.4908428,,,,,1981-02-06T00:00:00.000Z,2012-08-23T00:00:00.000Z
-159.488211235913866,21.899481230884042,128,358424,53,174,Koloa,Aepoeha Reservoir,Reservoir,HI,15,Kauai,7,215358N,1592918W,21.8993712,-159.488225,,,,,1981-02-06T00:00:00.000Z,2012-08-22T00:00:00.000Z
-159.488089157476963,21.90869768963632,129,358425,104,341,Koloa,Aepoekolu Reservoir,Reservoir,HI,15,Kauai,7,215431N,1592917W,21.9086686,-159.4881767,,,,,1981-02-06T00:00:00.000Z,2012-08-23T00:00:00.000Z
-156.462588962707258,20.849498029403044,130,358426,32,105,Wailuku,Ah Fong Village (historical),Populated Place,HI,15,Maui,9,205058N,1562745W,20.8494676,-156.4626074,,,,,1981-02-06T00:00:00.000Z,2012-10-06T00:00:00.000Z
-156.79859699254942,21.093090418456974,131,358427,457,1499,Halawa OE S,ʻAhaʻino One,Civil,HI,15,Maui,9,210535N,1564755W,21.0930556,-156.7986111,,,,,2003-09-30T00:00:00.000Z,
-156.79688804769799,21.095898026285354,132,358428,445,1460,Halawa,ʻAhaʻino Two,Civil,HI,15,Maui,9,210545N,1564749W,21.0958333,-156.7969444,,,,,2003-09-30T00:00:00.000Z,
-156.786023643257153,21.08192103935426,133,358429,11,36,Halawa OE S,ʻAhaʻino Gulch,Valley,HI,15,Maui,9,210455N,1564710W,21.0818692,-156.7859981,210550N,1564801W,21.097177,-156.800394,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-154.855706631879258,19.47651329369636,134,358430,65,213,Kapoho,Ahalanui Laepaoo Oneloa,Civil,HI,15,Hawaii,1,192835N,1545121W,19.4763889,-154.8558333,,,,,1981-02-06T00:00:00.000Z,
-156.443179014907599,20.621528297437116,135,358431,0,0,Makena,ʻĀhihi Bay,Bay,HI,15,Maui,9,203718N,1562636W,20.6215383,-156.4432096,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-159.294296371495534,22.119699059916933,136,358432,0,0,Anahola,ʻĀhihi Point,Cape,HI,15,Kauai,7,220711N,1591740W,22.11969,-159.29441,,,,,1981-02-06T00:00:00.000Z,2012-08-20T00:00:00.000Z
-155.868281492649459,19.852480576213324,137,358433,204,669,Puuanahulu,ʻĀhinahina,Summit,HI,15,Hawaii,1,195109N,1555206W,19.8524617,-155.8683586,,,,,1981-02-06T00:00:00.000Z,2018-08-30T00:00:00.000Z
-155.218199924524583,19.96771886363824,138,358434,174,571,Papaaloa,Ahoa Stream,Stream,HI,15,Hawaii,1,195804N,1551306W,19.9677221,-155.2182233,195649N,1551352W,19.946827,-155.231001,1981-02-06T00:00:00.000Z,2013-03-26T00:00:00.000Z
-156.053890943612487,20.646493426094622,139,358435,0,0,Kipahulu,Āhole Rock,Island,HI,15,Maui,9,203847N,1560314W,20.6464791,-156.0539246,,,,,2003-09-30T00:00:00.000Z,2012-09-19T00:00:00.000Z
-155.179503186676214,19.949530758206247,140,358436,3,10,Papaaloa,Āhole Stream,Stream,HI,15,Hawaii,1,195658N,1551046W,19.9494894,-155.1795673,195505N,1551227W,19.918122,-155.207377,2003-09-30T00:00:00.000Z,2013-04-02T00:00:00.000Z
-157.807126958130453,21.463331526134873,141,358437,0,0,Kaneohe,Ahuʻolaka Island,Island,HI,15,Honolulu,3,212748N,1574826W,21.4632934,-157.8071451,,,,,2003-09-30T00:00:00.000Z,2012-10-12T00:00:00.000Z
-155.773190866663924,20.128485516881163,142,358438,1223,4012,Hawi,Ahunoa,Summit,HI,15,Hawaii,1,200742N,1554624W,20.1283971,-155.7732582,,,,,1981-02-06T00:00:00.000Z,2018-08-25T00:00:00.000Z
-159.518301923622374,21.947333831054515,143,358439,393,1289,Koloa,Ahua,Summit,HI,15,Kauai,7,215650N,1593106W,21.9471853,-159.5184374,,,,,1981-02-06T00:00:00.000Z,2012-06-26T00:00:00.000Z
-157.923398270829608,21.31129324973076,144,358440,1,3,Pearl Harbor,Ahua Point,Cape,HI,15,Honolulu,3,211841N,1575524W,21.3112855,-157.9234028,,,,,1981-02-06T00:00:00.000Z,2012-10-12T00:00:00.000Z
-156.015010527824586,20.69471124988123,145,358441,179,587,Kipahulu,Āhuakeio,Civil,HI,15,Maui,9,204141N,1560054W,20.6947222,-156.015,,,,,2003-09-30T00:00:00.000Z,
-155.4913928062075,20.088079270900746,146,358442,343,1125,Honokaa,Ahualoa,Civil,HI,15,Hawaii,1,200517N,1552929W,20.0880556,-155.4913889,,,,,1981-02-06T00:00:00.000Z,
-155.479308165357821,20.104680645034648,147,358443,2,7,Honokaa,Āhualoa Gulch,Valley,HI,15,Hawaii,1,200617N,1552846W,20.1047048,-155.4794582,200248N,1553005W,20.046587,-155.501485,1981-02-06T00:00:00.000Z,2018-08-25T00:00:00.000Z
-155.492185842699712,20.0573179013433,148,358444,683,2241,Honokaa,Āhualoa Homesteads,Civil,HI,15,Hawaii,1,200326N,1552932W,20.0572222,-155.4922222,,,,,1981-02-06T00:00:00.000Z,2018-09-08T00:00:00.000Z
-157.837705384573866,21.444715846865616,149,358445,25,82,Kaneohe,ʻĀhuimanu,Populated Place,HI,15,Honolulu,3,212641N,1575016W,21.4447222,-157.8377778,,,,,2003-09-30T00:00:00.000Z,2008-04-21T00:00:00.000Z
-157.834409510416748,21.452101086013457,150,358446,3,10,Kaneohe,ʻĀhuimanu Stream,Stream,HI,15,Honolulu,3,212707N,1575004W,21.4520501,-157.8344178,212526N,1575041W,21.424008,-157.844653,2003-09-30T00:00:00.000Z,2012-12-03T00:00:00.000Z
-159.330797740452709,21.969733015300957,151,358447,8,26,Lihue,Ahukini,Cape,HI,15,Kauai,7,215811N,1591951W,21.969687,-159.330872,,,,,1981-02-06T00:00:00.000Z,
-159.335009084499887,21.993292912494965,152,358448,0,0,Kapaa,Ahukini Camp,Locale,HI,15,Kauai,7,215936N,1592006W,21.9933333,-159.335,,,,,1981-02-06T00:00:00.000Z,
-155.466114297873588,19.272893060308984,153,358449,656,2152,Wood Valley,ʻAhulili,Civil,HI,15,Hawaii,1,191622N,1552758W,19.2727778,-155.4661111,,,,,2003-09-30T00:00:00.000Z,
-155.908190075676401,19.085694323437021,154,358450,2,7,Manuka Bay,ʻAhuloa,Cape,HI,15,Hawaii,1,190508N,1555430W,19.0856853,-155.9082296,,,,,2003-09-30T00:00:00.000Z,2013-01-14T00:00:00.000Z
-155.875792456098765,20.151129526671212,155,358451,182,597,Mahukona,Ahulua,Civil,HI,15,Hawaii,1,200904N,1555233W,20.1511111,-155.8758333,,,,,1981-02-06T00:00:00.000Z,
-155.611871229645629,19.808720781898533,156,358452,2138,7014,Ahumoa,Ahumoa,Summit,HI,15,Hawaii,1,194831N,1553643W,19.8087001,-155.6119394,,,,,2003-09-30T00:00:00.000Z,2013-02-14T00:00:00.000Z
-156.633917967065628,20.571477385969057,157,358453,0,0,Kahoolawe,Ahupū Bay,Bay,HI,15,Maui,9,203417N,1563802W,20.5713889,-156.6338888,,,,,2003-09-30T00:00:00.000Z,2012-10-09T00:00:00.000Z
-156.63678668809672,20.569280066278633,158,358454,4,13,Kahoolawe,Ahupūiki Gulch,Valley,HI,15,Maui,9,203409N,1563812W,20.569198,-156.636793,203258N,1563632W,20.549541,-156.608814,2003-09-30T00:00:00.000Z,2016-10-25T00:00:00.000Z
-157.927975894050064,21.384718416307571,159,358455,40,131,Waipahu,ʻAiea,Civil,HI,15,Honolulu,3,212305N,1575541W,21.3847222,-157.9280556,,,,,2003-09-30T00:00:00.000Z,
-157.933591101755781,21.382338050129196,160,358456,30,98,Waipahu,ʻAiea,Populated Place,HI,15,Honolulu,3,212256N,1575601W,21.3822222,-157.9336111,,,,,2003-09-30T00:00:00.000Z,2008-04-21T00:00:00.000Z
-156.187804128401382,20.88569273491499,161,358457,0,0,Keanae,ʻAiea,Bay,HI,15,Maui,9,205308N,1561116W,20.8855579,-156.1878633,,,,,2003-09-30T00:00:00.000Z,2012-09-06T00:00:00.000Z
-157.937314229702167,21.375319019420736,162,358458,0,0,Waipahu,ʻAiea Bay,Bay,HI,15,Honolulu,3,212231N,1575614W,21.3752008,-157.9373074,,,,,2003-09-30T00:00:00.000Z,2012-10-10T00:00:00.000Z
-157.91900376982602,21.387709131751798,163,358459,126,413,Waipahu,ʻAiea Heights,Populated Place,HI,15,Honolulu,3,212315N,1575509W,21.387549,-157.9190683,,,,,2003-09-30T00:00:00.000Z,2012-10-06T00:00:00.000Z
-157.929074521729206,21.384291171111752,164,358460,38,125,Waipahu,Aiea High School,School,HI,15,Honolulu,3,212303N,1575545W,21.3842739,-157.929139,,,,,2003-09-30T00:00:00.000Z,2018-01-09T00:00:00.000Z
-157.9132054587364,21.394728161526906,165,358461,218,715,Waipahu,ʻAiea Homesteads,Civil,HI,15,Honolulu,3,212341N,1575448W,21.3947222,-157.9133333,,,,,2003-09-30T00:00:00.000Z,
-157.925778639026419,21.384291170253146,166,358462,66,217,Waipahu,ʻAiea Intermediate School,School,HI,15,Honolulu,3,212303N,1575533W,21.3841667,-157.9258333,,,,,2003-09-30T00:00:00.000Z,
-157.889401867391996,21.404493764627951,167,358463,348,1142,Kaneohe,ʻAiea Loop Trail,Trail,HI,15,Honolulu,3,212416N,1575322W,21.4044444,-157.8894444,,,,,2003-09-30T00:00:00.000Z,
-157.927792789627404,21.375929368859147,168,358464,24,79,Waipahu,Aiea Elementary School,School,HI,15,Honolulu,3,212233N,1575540W,21.3759083,-157.927781,,,,,2003-09-30T00:00:00.000Z,2018-03-18T00:00:00.000Z
-157.934506624876605,21.375685229609786,169,358465,0,0,Waipahu,ʻAiea Stream,Stream,HI,15,Honolulu,3,212233N,1575604W,21.3757191,-157.9345715,212417N,1575259W,21.404591,-157.883148,2003-09-30T00:00:00.000Z,2012-12-03T00:00:00.000Z
-157.799924671382229,21.332533434468033,170,358466,112,367,Honolulu,ʻAihualama Stream,Stream,HI,15,Honolulu,3,211957N,1574800W,21.3325337,-157.7999353,212024N,1574825W,21.340089,-157.807038,2003-09-30T00:00:00.000Z,2012-12-03T00:00:00.000Z
-157.749510027392148,21.424696330302087,171,358467,3,10,Mokapu Point,'Aikahi Elementary School,School,HI,15,Honolulu,3,212529N,1574459W,21.4247536,-157.7496499,,,,,2003-09-30T00:00:00.000Z,2018-06-05T00:00:00.000Z
-159.549976224543684,22.188488008446122,172,358468,333,1093,Haena,ʻAikanaka,Summit,HI,15,Kauai,7,221118N,1593300W,22.1883333,-159.55,,,,,2003-09-30T00:00:00.000Z,2009-08-19T00:00:00.000Z
-156.893322825998666,21.056286353789027,173,358469,9,30,Kamalo OE S,ʻAikoʻolua Gulch,Valley,HI,15,Maui,9,210323N,1565336W,21.0562787,-156.8932879,210501N,1565333W,21.083675,-156.892397,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-155.620176115759961,20.094121919617336,174,358470,597,1959,Kukuihaele,Aimoo Falls,Falls,HI,15,Hawaii,1,200538N,1553713W,20.0940021,-155.6202414,,,,,1981-02-06T00:00:00.000Z,2011-04-18T00:00:00.000Z
-158.030392141998874,21.66193979732487,175,358471,67,220,Waimea,Aimuu Gulch,Valley,HI,15,Honolulu,3,213943N,1580149W,21.6619236,-158.0303869,213908N,1580044W,21.652320,-158.012180,1981-02-06T00:00:00.000Z,2016-10-15T00:00:00.000Z
-157.752500461599908,21.281935384880118,176,358472,2,7,Koko Head,ʻĀina Haina,Populated Place,HI,15,Honolulu,3,211655N,1574509W,21.2819444,-157.7525,,,,,2003-09-30T00:00:00.000Z,
-157.759397411463482,21.283339190556703,177,358473,117,384,Koko Head,Aina Haina Elementary School,School,HI,15,Honolulu,3,211700N,1574534W,21.2833333,-157.7594444,,,,,2003-09-30T00:00:00.000Z,
-155.424002979743108,19.666509911673707,178,358474,1919,6296,Puuoo,ʻĀinahou,Area,HI,15,Hawaii,1,193959N,1552526W,19.666429,-155.424006,,,,,2003-09-30T00:00:00.000Z,2012-09-21T00:00:00.000Z
-155.607420319670013,20.135076551919489,179,358475,41,135,Kukuihaele OE N,ʻĀinahou,Cape,HI,15,Hawaii,1,200806N,1553627W,20.1350858,-155.6074333,,,,,1981-02-06T00:00:00.000Z,2018-08-30T00:00:00.000Z
-155.232168756995776,19.346932881403848,180,358476,945,3100,Makaopuhi Crater,ʻĀinahou Ranch,Locale,HI,15,Hawaii,1,192049N,1551356W,19.3469444,-155.2322222,,,,,2003-09-30T00:00:00.000Z,
-155.799986478849348,20.227303191388742,181,358477,158,518,Hawi,Ainakea,Civil,HI,15,Hawaii,1,201338N,1554800W,20.2272222,-155.8,,,,,1981-02-06T00:00:00.000Z,
-155.804797397455587,19.094483831120403,182,358478,576,1890,Pohue Bay,Ainako,Area,HI,15,Hawaii,1,190540N,1554818W,19.094333,-155.804881,,,,,1981-02-06T00:00:00.000Z,2012-09-21T00:00:00.000Z
-155.450001316934674,19.39392581657339,183,358479,1654,5426,Kipukapakekake,ʻĀinapō,Area,HI,15,Hawaii,1,192338N,1552700W,19.393807,-155.449995,,,,,2003-09-30T00:00:00.000Z,2017-03-06T00:00:00.000Z
-155.581105402194908,19.44873354485815,184,358480,3987,13081,Mauna Loa,ʻĀinapō Trail,Trail,HI,15,Hawaii,1,192655N,1553452W,19.4486111,-155.5811111,,,,,2003-09-30T00:00:00.000Z,2017-03-06T00:00:00.000Z
-157.761594794301601,21.355116393389906,185,358481,50,164,Koko Head,ʻAinoni Stream,Stream,HI,15,Honolulu,3,212118N,1574542W,21.3549779,-157.7615905,212006N,1574549W,21.335092,-157.763715,2003-09-30T00:00:00.000Z,2012-12-03T00:00:00.000Z
-157.763181683004319,21.344313192515514,186,358482,185,607,Koko Head,ʻAinoni Ridge,Ridge,HI,15,Honolulu,3,212040N,1574548W,21.3443259,-157.7631998,,,,,2003-09-30T00:00:00.000Z,2012-05-30T00:00:00.000Z
-157.76580618971812,21.348524610114286,187,358483,120,394,Koko Head,ʻAinoni Spring,Spring,HI,15,Honolulu,3,212054N,1574557W,21.3484365,-157.7659424,,,,,2003-09-30T00:00:00.000Z,2011-04-20T00:00:00.000Z
-156.450991916205879,20.820689145314908,188,358484,44,144,Puu O Kali,Airport Village (historical),Populated Place,HI,15,Maui,9,204914N,1562704W,20.8206292,-156.4509988,,,,,1981-02-06T00:00:00.000Z,2012-10-06T00:00:00.000Z
-156.805615968669571,21.089306247725599,189,358485,463,1519,Halawa,ʻAkahi,Summit,HI,15,Maui,9,210521N,1564820W,21.089236,-156.805656,,,,,2003-09-30T00:00:00.000Z,2012-06-18T00:00:00.000Z
-155.969781732056617,19.751892864789333,190,358486,673,2208,Kiholo,ʻAkahipuʻu,Summit,HI,15,Hawaii,1,194507N,1555811W,19.751881,-155.9698105,,,,,1981-02-06T00:00:00.000Z,2018-08-30T00:00:00.000Z
-155.901607686086351,19.903689243166227,191,358487,0,0,Anaehoomalu,Akahu Kaimu,Bay,HI,15,Hawaii,1,195413N,1555406W,19.9036563,-155.901618,,,,,1981-02-06T00:00:00.000Z,2013-01-09T00:00:00.000Z
-155.15618578549973,19.853279030678589,192,358488,371,1217,Akaka Falls,ʻAkaka Falls,Falls,HI,15,Hawaii,1,195112N,1550922W,19.8532496,-155.1562333,,,,,2003-09-30T00:00:00.000Z,2011-04-20T00:00:00.000Z
-155.155575527227427,19.857917682018371,193,358489,358,1175,Akaka Falls,ʻAkaka Falls State Park,Park,HI,15,Hawaii,1,195128N,1550920W,19.8577778,-155.1555556,,,,,2003-09-30T00:00:00.000Z,
-156.588203489642126,21.018689185099372,194,358490,63,207,Napili,Akalua Nui,Summit,HI,15,Maui,9,210107N,1563518W,21.0186962,-156.5882206,,,,,1981-02-06T00:00:00.000Z,2012-11-05T00:00:00.000Z
-155.293578806780488,20.014532437359957,195,358491,182,597,Kukaiau,Akasaki Camp,Locale,HI,15,Hawaii,1,200052N,1551737W,20.0144444,-155.2936111,,,,,1981-02-06T00:00:00.000Z,
-156.587287908573217,21.01691916831146,196,358492,50,164,Napili,Akhluaiki,Summit,HI,15,Maui,9,210101N,1563515W,21.0168134,-156.5873623,,,,,1981-02-06T00:00:00.000Z,2012-10-22T00:00:00.000Z
-156.654427415315212,20.912303469385741,197,358493,330,1083,Lahaina,Aki,Civil,HI,15,Maui,9,205444N,1563916W,20.9122222,-156.6544444,,,,,1981-02-06T00:00:00.000Z,
-155.678271539382848,19.09149444873297,198,358494,909,2982,Kahuku Ranch,ʻAkihi,Summit,HI,15,Hawaii,1,190529N,1554042W,19.0914179,-155.6783471,,,,,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-155.731382409938448,20.219307346232,199,358495,28,92,Honokane,Akoakoa Point,Cape,HI,15,Hawaii,1,201309N,1554353W,20.2191667,-155.7313889,,,,,1981-02-06T00:00:00.000Z,2007-03-12T00:00:00.000Z
-158.100094337501304,21.390943963946818,200,358496,692,2270,Schofield Barracks,Akupu,Populated Place,HI,15,Honolulu,3,212327N,1580600W,21.3909455,-158.100096,,,,,1981-02-06T00:00:00.000Z,2012-10-06T00:00:00.000Z
-157.850278429712404,21.292921696601649,201,358497,1,3,Honolulu,Ala Moana Park,Park,HI,15,Honolulu,3,211734N,1575101W,21.2927778,-157.8502778,,,,,1981-02-06T00:00:00.000Z,
-157.826108588842004,21.28248470297369,202,358498,0,0,Honolulu,Ala Wai Canal,Canal,HI,15,Honolulu,3,211657N,1574934W,21.282521,-157.826178,,,,,1981-02-06T00:00:00.000Z,2012-08-22T00:00:00.000Z
-157.832212089708065,21.290114083507909,203,358499,1,3,Honolulu,Ala Wai Park,Park,HI,15,Honolulu,3,211724N,1574956W,21.29,-157.8322222,,,,,1981-02-06T00:00:00.000Z,
-157.829709655326468,21.28791682215456,204,358500,1,3,Honolulu,Ala Wai Elementary School,School,HI,15,Honolulu,3,211716N,1574947W,21.2877778,-157.8297222,,,,,2003-09-30T00:00:00.000Z,
-157.842404918783529,21.286696121535005,205,358501,0,0,Honolulu,Ala Wai Boat Harbor,Harbor,HI,15,Honolulu,3,211712N,1575033W,21.2867352,-157.8424644,,,,,2003-09-30T00:00:00.000Z,2012-10-12T00:00:00.000Z
-156.017696241919651,20.683480755718474,206,358502,0,0,Kipahulu,Alaalaula Gulch,Valley,HI,15,Maui,9,204101N,1560104W,20.6835477,-156.017769,204205N,1560219W,20.701390,-156.038497,1981-02-06T00:00:00.000Z,2016-10-21T00:00:00.000Z
-156.449893480886487,20.86353635176782,207,358503,29,95,Paia,Alabama Village (historical),Populated Place,HI,15,Maui,9,205148N,1562700W,20.8633834,-156.4499474,,,,,1981-02-06T00:00:00.000Z,2012-10-06T00:00:00.000Z
-155.156122767338644,19.754524700233283,208,358504,475,1558,Akaka Falls,ʻAlae,Civil,HI,15,Hawaii,1,194516N,1550922W,19.7544444,-155.1561111,,,,,2003-09-30T00:00:00.000Z,
-156.959303196198277,21.175487087503193,209,358505,644,2113,Kaunakakai,ʻAlae,Summit,HI,15,Maui,9,211031N,1565734W,21.1753647,-156.9593381,,,,,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-155.876882558299201,19.329529053681984,210,358506,237,778,Kauluoa Point,Alae 1-2,Civil,HI,15,Hawaii,1,191946N,1555237W,19.3294444,-155.8769444,,,,,1981-02-06T00:00:00.000Z,
-156.354309963867507,20.759531956105668,211,358507,581,1906,Puu O Kali,ʻAlae One-Two,Civil,HI,15,Maui,9,204534N,1562116W,20.7594444,-156.3544444,,,,,2003-09-30T00:00:00.000Z,
-156.35919292754366,20.767893810156249,212,358508,502,1647,Puu O Kali,ʻAlae Three-Four,Civil,HI,15,Maui,9,204604N,1562133W,20.7677778,-156.3591667,,,,,2003-09-30T00:00:00.000Z,
-156.336914566259679,20.755686849347807,213,358509,786,2579,Puu O Kali,ʻAlae Three-Four Homesteads,Civil,HI,15,Maui,9,204520N,1562013W,20.7555556,-156.3369444,,,,,2003-09-30T00:00:00.000Z,
-155.093012447721406,19.751534706275109,214,358510,38,125,Papaikou,Alae Cemetery,Cemetery,HI,15,Hawaii,1,194505N,1550535W,19.7514919,-155.0929878,,,,,1981-02-06T00:00:00.000Z,2017-07-07T00:00:00.000Z
-155.192801305312372,19.365732145318947,215,358511,981,3218,Makaopuhi Crater,ʻAlae Crater (historical),Crater,HI,15,Hawaii,1,192157N,1551134W,19.3657293,-155.1927853,,,,,1981-02-06T00:00:00.000Z,2018-11-06T00:00:00.000Z
-155.875783947913277,19.332519787014306,216,358512,277,909,Kauluoa Point,Alae School,School,HI,15,Hawaii,1,191957N,1555233W,19.3325,-155.8758333,,,,,1981-02-06T00:00:00.000Z,
-155.399108015154923,20.053106439309349,217,358513,238,781,Honokaa,Alaeakila,Civil,HI,15,Hawaii,1,200311N,1552357W,20.0530556,-155.3991667,,,,,1981-02-06T00:00:00.000Z,
-156.058895604585047,20.673104921685123,218,358514,345,1132,Kipahulu,ʻAlaeiki,Civil,HI,15,Maui,9,204023N,1560332W,20.6730556,-156.0588889,,,,,2003-09-30T00:00:00.000Z,
-156.649422957217581,20.974499240461341,219,358515,196,643,Napili,Alaeloa,Civil,HI,15,Maui,9,205828N,1563858W,20.9744444,-156.6494444,,,,,1981-02-06T00:00:00.000Z,
-156.670419765427937,20.988720603905584,220,358516,1,3,Napili,ʻAlaeloa Point,Cape,HI,15,Maui,9,205919N,1564014W,20.9886082,-156.6704679,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-156.670297691544249,20.988720603889256,221,358517,5,16,Napili,ʻAlaeloaiki,Cape,HI,15,Maui,9,205919N,1564013W,20.9886082,-156.6703606,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-156.074093432459904,20.6845186366109,222,358518,643,2110,Kipahulu,ʻAlaenui,Civil,HI,15,Maui,9,204104N,1560427W,20.6844444,-156.0741667,,,,,2003-09-30T00:00:00.000Z,
-155.906667815704992,19.414307111958074,223,358519,0,0,Honaunau,Alahaka Bay,Bay,HI,15,Hawaii,1,192451N,1555424W,19.4142258,-155.9066606,,,,,1981-02-06T00:00:00.000Z,2013-01-09T00:00:00.000Z
-155.278503300710696,20.01770621776501,224,358520,3,10,Kukaiau,Alaialoa Gulch,Valley,HI,15,Hawaii,1,200104N,1551643W,20.0176454,-155.2785217,195957N,1551705W,19.999202,-155.284808,1981-02-06T00:00:00.000Z,2016-10-28T00:00:00.000Z
