objectid,name,own,tmk,type,createdby,agency,publishdate,featureuid,createdate,modifieddate,modifiedby,deliverydate,sourceid,severity,comments,st_areashape,st_lengthshape
732,Koko Head Regional Park,City,39012001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{DBBE9808-08DA-4DCB-A531-D7BC81E11D69},,,,2016-09-13T00:00:00.000Z,,,,2185643.26059075,0
733,Barbers Point Beach Park,Other,91026004,beach, , ,1899-12-30T00:00:00.000Z,{0EC78625-193D-4A67-B506-B3DE0B4578D4},,,,2016-09-13T00:00:00.000Z,,,,5886.33789833981,0
736,Ka Iwi (Hawaii Kai) Support Park,Other,39010042,regional/cultural, , ,1899-12-30T00:00:00.000Z,{6485FA2E-B68B-4DB2-8E85-AB66CEFA3B14},,,,2016-09-13T00:00:00.000Z,,,,67270.3310227199,0
734,Sandy Beach Park,Other,,beach, , ,1899-12-30T00:00:00.000Z,{F7A03988-735A-4386-A1C8-8601736F9EFA},,,,2016-09-13T00:00:00.000Z,,,,58213.2221049507,0
735,doughnut,doughnut,91026002,null, , ,1899-12-30T00:00:00.000Z,{902F11C8-3019-44DC-A251-051AF02FD595},,,,2016-09-13T00:00:00.000Z,,,,695.903275290172,0
737,Wailupe Valley Neighborhood Park,City,36019011,neighborhood, , ,1899-12-30T00:00:00.000Z,{017387DC-BB72-4B17-8CEC-2428AC732302},,,,2016-09-13T00:00:00.000Z,,,,9954.35385663153,0
738,Moiliili Neighborhood Park,City,28005003,neighborhood, , ,1899-12-30T00:00:00.000Z,{27A21A0F-1B51-4C2D-963D-CC450B875F1B},,,,2016-09-13T00:00:00.000Z,,,,13905.5385143969,0
739,Koko Head Regional Park,City,39012001,botantical garden, , ,1899-12-30T00:00:00.000Z,{631C1A6B-267E-4073-B1AC-0154F40A238C},,,,2016-09-13T00:00:00.000Z,,,,437838.910912963,0
740,Kanewai Community Park,City,28029011,community, , ,1899-12-30T00:00:00.000Z,{4DDA9204-86D7-4F1C-8F94-AD3612890E22},,,,2016-09-13T00:00:00.000Z,,,,34965.1823589779,0
741,Old Stadium Park,State,27008002,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{8B4386EA-DD37-43D9-A852-E3582506C549},,,,2016-09-13T00:00:00.000Z,,,,29659.2816033939,0
742,McCully District Park,City,23029002,district, , ,1899-12-30T00:00:00.000Z,{8E413350-6FA5-4087-B9D4-639C720380A1},,,,2016-09-13T00:00:00.000Z,,,,5757.4063503145,0
743,Koko Head Regional Park,City,39010003,regional/cultural, , ,1899-12-30T00:00:00.000Z,{77D0570C-2A8B-40EF-8028-07C41F0FCE11},,,,2016-09-13T00:00:00.000Z,,,,30769.5745478584,0
744,Kewalo Basin Park,State,,, , ,1899-12-30T00:00:00.000Z,{79C0CD84-CB8B-455E-AC15-47116F1C1A06},,,,2016-09-13T00:00:00.000Z,,,,43617.8943577128,0
745,Ala Moana Regional Park,City,23037001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{0AFD3F93-CB7D-49D5-8FC5-A284C7B24764},,,,2016-09-13T00:00:00.000Z,,,,317110.2274331,0
750,Isenberg Street Community Garden,Other,27009,community garden, , ,1899-12-30T00:00:00.000Z,{670A2EDF-0712-4265-8B64-7743FECE71FF},,,,2016-09-13T00:00:00.000Z,,,,1115.69514384594,0
751,Isenberg Street Community Garden,City,27009049,community garden, , ,1899-12-30T00:00:00.000Z,{6F095733-0F01-4345-A470-705AC1BC796E},,,,2016-09-13T00:00:00.000Z,,,,19.6252999994904,0
746,Ka Iwi (Hawaii Kai) Support Park,Other,39010041,regional/cultural, , ,1899-12-30T00:00:00.000Z,{0023C916-3864-4249-B8EA-AC53883AA30A},,,,2016-09-13T00:00:00.000Z,,,,52736.8794177166,0
747,Sandy Beach Park,City,39012002,beach, , ,1899-12-30T00:00:00.000Z,{74A47475-AF14-4282-826C-0D19C6B28CE6},,,,2016-09-13T00:00:00.000Z,,,,34504.4447091464,0
748,Kanewai Community Park,City,28029004,community, , ,1899-12-30T00:00:00.000Z,{ADE7F38C-0B40-43D5-9FDB-1361DE8C64A5},,,,2016-09-13T00:00:00.000Z,,,,2957.2261942944,0
749,Sandy Beach Park,State,39010002,beach, , ,1899-12-30T00:00:00.000Z,{548AA8B3-EC85-4ACC-A714-0163C33CFC77},,,,2016-09-13T00:00:00.000Z,,,,6394.78779035229,0
752,Ala Moana Regional Park,City,23037023,regional/cultural, , ,1899-12-30T00:00:00.000Z,{05993B67-3DED-401C-BDDF-75DBD997CCA7},,,,2016-09-13T00:00:00.000Z,,,,859.953753799742,0
753,Sandy Beach Park,City,39015020,beach, , ,1899-12-30T00:00:00.000Z,{E381A289-A731-46D9-B79C-F775B6069BAC},,,,2016-09-13T00:00:00.000Z,,,,1635.57704768614,0
757,Sandy Beach Park,City,39015001,beach, , ,1899-12-30T00:00:00.000Z,{D164DAE8-79CA-4128-B8BF-A3FA066E8482},,,,2016-09-13T00:00:00.000Z,,,,38691.6070657215,0
758,Frank C. Judd Mini Park,State,27003007,mini, , ,1899-12-30T00:00:00.000Z,{51A64CEC-BAA7-4CAD-BC75-DB78A1F99DDF},,,,2016-09-13T00:00:00.000Z,,,,1020.99844696343,0
759,Aina Haina Slide Area,City,36017062,slide area/slope, , ,1899-12-30T00:00:00.000Z,{86A4FDB3-0611-4059-90EC-481C7D44A415},,,,2016-09-13T00:00:00.000Z,,,,685.058031240711,0
760,Pukele Avenue Mini Park,City,33044023,mini, , ,1899-12-30T00:00:00.000Z,{D7C670AA-7E2A-4879-AC1C-0E0D9F093131},,,,2016-09-13T00:00:00.000Z,,,,2360.71109089963,0
761,Kaaha Street Mini Park,Other,27016,mini, , ,1899-12-30T00:00:00.000Z,{A97582E4-ECD1-4231-B079-C88074CEFAB6},,,,2016-09-13T00:00:00.000Z,,,,656.908434522605,0
933,Wahikuli State Wayside Park,State,45021007,wayside, , ,1899-12-30T00:00:00.000Z,{5CEF40FA-9355-400F-94CE-CFF56858ABA1},,,,2016-09-13T00:00:00.000Z,,,,7577.07385337661,0
762,Ala Wai Promenade,State,23034033,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{FEB325DE-2728-4312-B2F0-F9271085446E},,,,2016-09-13T00:00:00.000Z,,,,3284.57098461579,0
763,Ala Wai Promenade,State,23034033,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{D84E9CE7-41BC-434B-976F-44C37F5FAAE3},,,,2016-09-13T00:00:00.000Z,,,,1048.98738445825,0
764,Mauumae Nature Park,City,33018056,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{317DE433-8EAD-468A-83D0-CA5642E065FF},,,,2016-09-13T00:00:00.000Z,,,,14077.9057347203,0
765,Ala Wai Community Park,State,27036005,community, , ,1899-12-30T00:00:00.000Z,{2E5D7374-017E-4599-929B-726CAA4F4B1D},,,,2016-09-13T00:00:00.000Z,,,,14134.0157923438,0
766,Ala Wai Promenade,State,23035011,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{614793D1-8EBB-4A0D-A635-3079F56A812F},,,,2016-09-13T00:00:00.000Z,,,,5485.50666906545,0
777,Ala Wai Neighborhood Park,State,27036001,neighborhood, , ,1899-12-30T00:00:00.000Z,{51A5AF91-9C50-4842-A265-6BD7ED993E3C},,,,2016-09-13T00:00:00.000Z,,,,51555.930826996,0
778,Mauumae Nature Park,Other,33019002,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{848FD7EE-5B04-4128-A938-60A90FD87EA0},,,,2016-09-13T00:00:00.000Z,,,,1738.08119381342,0
767,Mauumae Nature Park,City,33019005,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{72FC5127-D21C-4B7F-8F18-4D15C05482C0},,,,2016-09-13T00:00:00.000Z,,,,64730.8821577177,0
768,Ala Wai Community Park,State,27036001,community, , ,1899-12-30T00:00:00.000Z,{320644D5-99F4-4ED7-98F5-979B547C8484},,,,2016-09-13T00:00:00.000Z,,,,45640.865891716,0
769,Ala Wai Community Park,State,27004005,community, , ,1899-12-30T00:00:00.000Z,{9600D730-B9AD-4074-87EC-5ECBFCAD353C},,,,2016-09-13T00:00:00.000Z,,,,911.678162593481,0
770,Ala Wai Promenade,State,23036036,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{4FFDFEF1-52A6-4CAD-92A8-E626D158A66F},,,,2016-09-13T00:00:00.000Z,,,,6776.93193467062,0
771,Date Street Mini Park,City,27015018,mini, , ,1899-12-30T00:00:00.000Z,{63A4E06A-68F2-4663-AE9A-CFF3F9775B1C},,,,2016-09-13T00:00:00.000Z,,,,1327.46057529899,0
772,Ala Moana Regional Park,State,23037019,regional/cultural, , ,1899-12-30T00:00:00.000Z,{B6D9AF33-FD5B-488F-A848-87D068C49C7A},,,,2016-09-13T00:00:00.000Z,,,,38027.1021811672,0
773,Koko Head Regional Park,City,39012002,regional/cultural, , ,1899-12-30T00:00:00.000Z,{C63831BF-FA14-4BFD-ADD3-1E9F471E9994},,,,2016-09-13T00:00:00.000Z,,,,1956993.488325,0
774,Ala Moana Regional Park,City,23037022,regional/cultural, , ,1899-12-30T00:00:00.000Z,{DE4BC5F1-AC62-4DDF-9B0A-F356ED007123},,,,2016-09-13T00:00:00.000Z,,,,87.2338875008281,0
775,Mauumae Nature Park,City,33017001,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{29FF2F10-9B11-4E31-AA9C-77C78DDB009E},,,,2016-09-13T00:00:00.000Z,,,,15000.0791847921,0
779,Mauumae Nature Park,City,33014015,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{3167E93D-2FC7-4301-9E60-BB795C3E78AF},,,,2016-09-13T00:00:00.000Z,,,,9898.96645343712,0
780,Ala Moana Regional Park,City,23037025,regional/cultural, , ,1899-12-30T00:00:00.000Z,{8DCF6BBD-99F0-4880-8AE5-1720386DED7C},,,,2016-09-13T00:00:00.000Z,,,,100276.828323667,0
781,Mauumae Nature Park,City,33014016,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{3550C02B-83B6-439D-9047-844202C21CDF},,,,2016-09-13T00:00:00.000Z,,,,5221.67078450095,0
782,Mauumae Nature Park,City,33014017,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{47BD0583-864A-4C1A-BBA0-11C2849E479C},,,,2016-09-13T00:00:00.000Z,,,,6231.42784707394,0
783,Maunalua Bay Beach Park,City,39007008,beach, , ,1899-12-30T00:00:00.000Z,{72969A0A-2F00-4840-8C44-28C218450B5D},,,,2016-09-13T00:00:00.000Z,,,,5728.29688110448,0
784,Kuliouou Beach Park,State,38003032,beach, , ,1899-12-30T00:00:00.000Z,{7284C8D0-401E-4E8D-AF9B-ED6D0CAD366A},,,,2016-09-13T00:00:00.000Z,,,,12849.1239242058,0
785,Maunalua Bay Beach Park,State,39007032,beach, , ,1899-12-30T00:00:00.000Z,{8B513616-48BA-4971-9EC5-AD743741DD5C},,,,2016-09-13T00:00:00.000Z,,,,2812.35858412812,0
788,Ala Wai Golf Course,State,27036002,golf course, , ,1899-12-30T00:00:00.000Z,{15508675-DEDB-4FF3-A738-8688B826B9E3},,,,2016-09-13T00:00:00.000Z,,,,557511.954151082,0
789,Maunalua Bay Beach Park,State,39007011,beach, , ,1899-12-30T00:00:00.000Z,{C2186F5C-ECAD-49A5-8BFF-CA4555370902},,,,2016-09-13T00:00:00.000Z,,,,3555.65391549444,0
790,Ala Wai Neighborhood Park,State,27020011,neighborhood, , ,1899-12-30T00:00:00.000Z,{34F69DD0-739F-4E9F-AE96-B4DEE2B64CB4},,,,2016-09-13T00:00:00.000Z,,,,5937.8329985628,0
791,Laukahi Slopes,City,35065005,slide area/slope, , ,1899-12-30T00:00:00.000Z,{C5C81F54-98AE-4227-A7F7-765159B8D749},,,,2016-09-13T00:00:00.000Z,,,,13558.3619138536,0
939,Mokuhau Park,County,34035057,, , ,1899-12-30T00:00:00.000Z,{890CF999-CDF1-40EA-A7A7-6A5665F95D3C},,,,2016-09-13T00:00:00.000Z,,,,9608.55666264183,0
792,King Kalakaua Park,City,26016035,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{A39C61EA-A9EB-452E-B20D-A41D7DC5BEFB},,,,2016-09-13T00:00:00.000Z,,,,740.886631413204,0
793,King Kalakaua Park,City,26016036,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{FCA35076-B396-4F94-B4E1-67CE26825BDD},,,,2016-09-13T00:00:00.000Z,,,,236.459706324676,0
794,King Kalakaua Park,City,26016034,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{108CB8CF-B470-4173-B42D-7DD49B4C5B44},,,,2016-09-13T00:00:00.000Z,,,,259.956112560117,0
795,Kaimuki Community Park,City,32005009,community, , ,1899-12-30T00:00:00.000Z,{A7A37EE8-9ACD-4348-984B-E8AEFF18873D},,,,2016-09-13T00:00:00.000Z,,,,10376.8099576556,0
796,King Kalakaua Park,City,26016033,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{10C2079C-23DA-4198-A4DA-54B0FCBBB294},,,,2016-09-13T00:00:00.000Z,,,,560.122812539071,0
797,King Kalakaua Park,City,26016032,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{672172C9-9743-4AFD-B2BC-4094F1EE207D},,,,2016-09-13T00:00:00.000Z,,,,572.48292829574,0
798,Maunalua Bay Beach Park,State,39007011,beach, , ,1899-12-30T00:00:00.000Z,{9583CB13-DA68-4083-B2EB-6E5C5E5C5CB0},,,,2016-09-13T00:00:00.000Z,,,,8724.96101506678,0
799,Ala Moana Regional Park,Other,,regional/cultural, , ,1899-12-30T00:00:00.000Z,{CC54ACBF-6C23-4CC4-A169-4C0060B1E1F5},,,,2016-09-13T00:00:00.000Z,,,,307.90968149171,0
800,Paoa Place,Other,26008,road, , ,1899-12-30T00:00:00.000Z,{B870BCFA-9763-4114-9537-1A5C2FD082F3},,,,2016-09-13T00:00:00.000Z,,,,1550.88829086689,0
801,Ala Moana Regional Park,Other,,regional/cultural, , ,1899-12-30T00:00:00.000Z,{8B85B29B-96BD-4215-BB40-2098BC203DAA},,,,2016-09-13T00:00:00.000Z,,,,601.873606699596,0
802,Nehu Neighborhood Park,City,36006045,neighborhood, , ,1899-12-30T00:00:00.000Z,{6BBA36B0-9F45-4AD7-81A4-19F9F8A9B721},,,,2016-09-13T00:00:00.000Z,,,,5358.8273344605,0
803,Paiko Drive,Other,38001022,road, , ,1899-12-30T00:00:00.000Z,{0A037035-A488-4E3A-9EE4-26F08CB76B6E},,,,2016-09-13T00:00:00.000Z,,,,58.1700500076345,0
804,Koko Head Regional Park,City,39012010,regional/cultural, , ,1899-12-30T00:00:00.000Z,{DB5556DA-EFBA-4597-8B97-648F216D945F},,,,2016-09-13T00:00:00.000Z,,,,77819.6845424838,0
806,Wilson Community Park,City,35017012,community, , ,1899-12-30T00:00:00.000Z,{7B3986C2-59B0-48C7-8186-801FAEF4CF43},,,,2016-09-13T00:00:00.000Z,,,,16578.5459254046,0
807,Aina Koa Neighborhood Park,City,35036014,neighborhood, , ,1899-12-30T00:00:00.000Z,{CAC7F68C-9D63-4217-9050-5FB3117C3113},,,,2016-09-13T00:00:00.000Z,,,,9720.7169502918,0
808,Koko Head Regional Park,City,39012001,district, , ,1899-12-30T00:00:00.000Z,{22D58F41-2406-45D9-934E-4972570680AF},,,,2016-09-13T00:00:00.000Z,,,,236502.687715599,0
809,Paoa Place,Other,26008,road, , ,1899-12-30T00:00:00.000Z,{99645E89-1FF0-436F-B57B-53B22EE7DBFC},,,,2016-09-13T00:00:00.000Z,,,,882.015928281889,0
810,Kalanianaole Highway,Other,37025002,road, , ,1899-12-30T00:00:00.000Z,{E131614D-14FC-44DC-975E-07A208E2E859},,,,2016-09-13T00:00:00.000Z,,,,468.421703139262,0
811,Duke Paoa Kahanamoku Beach Park,State,26005006,beach, , ,1899-12-30T00:00:00.000Z,{4AF084F1-A7EA-4011-AC5D-7433053BFA5A},,,,2016-09-13T00:00:00.000Z,,,,888.936812706092,0
940,Wahiku Terrace Park,County,45030016,, , ,1899-12-30T00:00:00.000Z,{C6390DCD-38E4-41EE-87C0-9199427124B4},,,,2016-09-13T00:00:00.000Z,,,,8270.49691249978,0
812,Kamole Mini Park,City,35054025,mini, , ,1899-12-30T00:00:00.000Z,{CD987598-6C41-4A32-8F10-EEEA65CFB1DD},,,,2016-09-13T00:00:00.000Z,,,,8633.55427897633,0
813,Beach Walk Triangle,City,26003019,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{6C74E7AA-9824-4A2B-A04A-0DE875AA82E5},,,,2016-09-13T00:00:00.000Z,,,,641.145846976357,0
814,Aina Haina Community Park,City,36011009,community, , ,1899-12-30T00:00:00.000Z,{B7B0C969-89F9-4B7A-8ACD-B2851CF81686},,,,2016-09-13T00:00:00.000Z,,,,25325.8487480547,0
815,Kawaikui Beach Park,City,36003001,beach, , ,1899-12-30T00:00:00.000Z,{38849E1A-715C-4A2E-A0C7-44281EF97F51},,,,2016-09-13T00:00:00.000Z,,,,6247.13583142514,0
816,Kawaikui Beach Park,City,36003002,beach, , ,1899-12-30T00:00:00.000Z,{FD68253F-C565-41BF-9152-7B52EAF34F53},,,,2016-09-13T00:00:00.000Z,,,,6807.23558134684,0
817,Ala Wai Golf Course,State,27036078,golf course, , ,1899-12-30T00:00:00.000Z,{CCFE54ED-177D-4B2B-A6BE-F38F136F7C08},,,,2016-09-13T00:00:00.000Z,,,,28335.622486625,0
818,Koko Head Regional Park,City,39045012,district, , ,1899-12-30T00:00:00.000Z,{A623DF9B-32D5-4CD5-9BE0-87DA51FD0659},,,,2016-09-13T00:00:00.000Z,,,,608.141368776269,0
819,Kalia Road,Other,26004,road, , ,1899-12-30T00:00:00.000Z,{FCC6C6CD-B7EE-4EEB-BA67-9476C0E5C451},,,,2016-09-13T00:00:00.000Z,,,,451.118399997242,0
820,Puu O Kaimuki Mini Park,State,32036010,mini, , ,1899-12-30T00:00:00.000Z,{2490519D-B5A2-4DD1-8F9A-0ECE4A73C170},,,,2016-09-13T00:00:00.000Z,,,,513.911071935307,0
821,Puu O Kaimuki Mini Park,City,32036001,mini, , ,1899-12-30T00:00:00.000Z,{9CF4B7CD-C4DB-4F13-9816-B96450F9D20D},,,,2016-09-13T00:00:00.000Z,,,,8851.35444503508,0
822,Ala Wai Golf Course,State,27036009,golf course, , ,1899-12-30T00:00:00.000Z,{5EAB12EA-F726-497F-9E42-305474B587F8},,,,2016-09-13T00:00:00.000Z,,,,3683.3476886703,0
823,Waialae Iki Neighborhood Park,City,35021001,neighborhood, , ,1899-12-30T00:00:00.000Z,{4FDAF32A-B25D-4018-BB0B-10051350C5F5},,,,2016-09-13T00:00:00.000Z,,,,39749.3877949896,0
824,Princess Kaiulani Triangle,City,26023081,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{C7FF1733-A08F-4EF4-BEEC-1625DB867696},,,,2016-09-13T00:00:00.000Z,,,,1108.6093972712,0
825,Kapaolono Community Park,City,32025001,community, , ,1899-12-30T00:00:00.000Z,{29309101-5D0A-47FA-8EC1-88C7B97993D9},,,,2016-09-13T00:00:00.000Z,,,,22267.1784323774,0
826,Wailupe Beach Park,State,35022023,beach, , ,1899-12-30T00:00:00.000Z,{47AE1B45-5734-431B-BC6F-B4C56AD19EDB},,,,2016-09-13T00:00:00.000Z,,,,4395.22497837383,0
827,Petrie Community Park,City,32045002,community, , ,1899-12-30T00:00:00.000Z,{7CF20CCA-D1C3-45B1-9DA7-31823B224F4B},,,,2016-09-13T00:00:00.000Z,,,,16671.989181908,0
828,Kuhio Beach Park,State,26001015,beach, , ,1899-12-30T00:00:00.000Z,{6EC0D49B-D317-492D-83D9-4A82BAAE3069},,,,2016-09-13T00:00:00.000Z,,,,274.448153233807,0
829,Kuhio Avenue Mini Park,City,26024002,mini, , ,1899-12-30T00:00:00.000Z,{318A5909-A938-4B1E-8D48-5C68384660C8},,,,2016-09-13T00:00:00.000Z,,,,447.989700193771,0
830,Kuhio Beach Park,Other,26001010,beach, , ,1899-12-30T00:00:00.000Z,{255BE3B0-E337-48A6-B45F-AB2A1299B91E},,,,2016-09-13T00:00:00.000Z,,,,928.261366029773,0
831,Kuhio Beach Park,City,26001018,beach, , ,1899-12-30T00:00:00.000Z,{EC36CC56-A2E2-4422-AABB-35233577D2CC},,,,2016-09-13T00:00:00.000Z,,,,278.335997002984,0
832,Kuhio Beach Park,City,26001008,beach, , ,1899-12-30T00:00:00.000Z,{8ACA892A-E800-4241-A8C4-A7059FBBF30F},,,,2016-09-13T00:00:00.000Z,,,,4477.09518911504,0
941,Wells Park,State,34011002,, , ,1899-12-30T00:00:00.000Z,{E2D03970-B7BE-43A2-889C-C40A9B2D85E6},,,,2016-09-13T00:00:00.000Z,,,,20359.5045436474,0
833,Koko Head Neighborhood Park,City,39022037,neighborhood, , ,1899-12-30T00:00:00.000Z,{BE630881-D08C-4C17-BD38-0C14496C1DE1},,,,2016-09-13T00:00:00.000Z,,,,27315.0122859169,0
834,Kuhio Beach Park,City,26001004,beach, , ,1899-12-30T00:00:00.000Z,{1EB56E62-2D57-4F05-9B35-F10D27B70802},,,,2016-09-13T00:00:00.000Z,,,,4506.56436118599,0
835,Kuhio Beach Park,City,26001003,beach, , ,1899-12-30T00:00:00.000Z,{32948FBE-A12E-4133-8E3F-77FAA3BF444E},,,,2016-09-13T00:00:00.000Z,,,,2170.9521946213,0
836,Hanauma Bay Underwater Park,State,,, , ,1899-12-30T00:00:00.000Z,{94C20677-76C5-44E9-A569-93E9AB00A552},,,,2016-09-13T00:00:00.000Z,,,,343920.434390881,0
837,Kahala Community Park,City,35011028,community, , ,1899-12-30T00:00:00.000Z,{496AF6ED-5704-4500-B617-CAC28200CA2A},,,,2016-09-13T00:00:00.000Z,,,,35500.4926683232,0
838,Kuhio Beach Park,City,26001002,beach, , ,1899-12-30T00:00:00.000Z,{8F7EE7CA-4B7E-49D9-9A7B-792661B08079},,,,2016-09-13T00:00:00.000Z,,,,457.589228354084,0
839,Kapiolani Regional Park,Other,31043000,regional/cultural, , ,1899-12-30T00:00:00.000Z,{B1CA5B1F-B9A5-4389-8A6E-4C36115FD424},,,,2016-09-13T00:00:00.000Z,,,,70663.5009938704,0
841,Kapiolani Regional Park,Other,31043000,regional/cultural, , ,1899-12-30T00:00:00.000Z,{D8CDEDCD-ED8E-4B61-8938-C2C0B3811C97},,,,2016-09-13T00:00:00.000Z,,,,8964.27396547882,0
842,doughnut,doughnut,39012009,null, , ,1899-12-30T00:00:00.000Z,{C0FE8359-6C1F-439F-806C-7DA2761632C6},,,,2016-09-13T00:00:00.000Z,,,,348.395931221347,0
843,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{FE6D33FB-6444-4395-863F-D74068B6D54D},,,,2016-09-13T00:00:00.000Z,,,,169540.284406736,0
844,Kapiolani Regional Park,State,31043002,regional/cultural, , ,1899-12-30T00:00:00.000Z,{E352E48C-C94D-4D20-8AED-FD81F2AD6D2B},,,,2016-09-13T00:00:00.000Z,,,,4529.94934202338,0
845,Kapiolani Regional Park,State,31043002,regional/cultural, , ,1899-12-30T00:00:00.000Z,{CF409D83-91C0-4B61-8AB9-825BA05ED76F},,,,2016-09-13T00:00:00.000Z,,,,10657.6447679694,0
846,Koko Head Regional Park,City,39012013,regional/cultural, , ,1899-12-30T00:00:00.000Z,{7BD54B19-7FF2-4EE8-9A3D-268D05D85C60},,,,2016-09-13T00:00:00.000Z,,,,2326.19710122548,0
847,Kilauea District Park,City,32059002,district, , ,1899-12-30T00:00:00.000Z,{A9BBB010-9164-4958-824E-DD5CCAE10C45},,,,2016-09-13T00:00:00.000Z,,,,7885.3520768709,0
848,Waialae Beach Park,City,35023004,beach, , ,1899-12-30T00:00:00.000Z,{5E65D03F-59DE-436C-8F6A-CA0B54DD72F3},,,,2016-09-13T00:00:00.000Z,,,,16976.3581561207,0
849,Kapiolani Regional Park,City,31030004,regional/cultural, , ,1899-12-30T00:00:00.000Z,{AB03FA7C-4B11-46F5-B514-31F1F25302FB},,,,2016-09-13T00:00:00.000Z,,,,9042.40336271695,0
850,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{00853E1E-AC96-42CC-B821-332A2CE1532B},,,,2016-09-13T00:00:00.000Z,,,,1510.62614960027,0
851,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{AF8DC98A-29A0-4BEE-A11A-36913787A422},,,,2016-09-13T00:00:00.000Z,,,,189.268762471591,0
852,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{0AA5BB7E-65D5-40FE-B7FE-D3CF83789104},,,,2016-09-13T00:00:00.000Z,,,,7421.13926163804,0
853,Kilauea District Park,City,32059003,district, , ,1899-12-30T00:00:00.000Z,{9ABFE9C5-5EAB-4FAF-8DFD-37BF0AB5645D},,,,2016-09-13T00:00:00.000Z,,,,19086.0040399585,0
854,Diamond Head State Monument,State,,monument, , ,1899-12-30T00:00:00.000Z,{BFBC0910-8A7E-4147-A2BF-067ADEBFDFF0},,,,2016-09-13T00:00:00.000Z,,,,8641.9471551982,0
863,Kapiolani Regional Park,State,31043013,regional/cultural, , ,1899-12-30T00:00:00.000Z,{58362626-BF3A-4FB4-8FF3-CD376A589584},,,,2016-09-13T00:00:00.000Z,,,,39538.2311948784,0
864,doughnut,doughnut,31043016,null, , ,1899-12-30T00:00:00.000Z,{BE36B5F1-DA8B-499F-B95B-CF07033D9DE2},,,,2016-09-13T00:00:00.000Z,,,,36.9834874965076,0
865,doughnut,doughnut,31043018,null, , ,1899-12-30T00:00:00.000Z,{C16E8EFC-E64C-4B2C-9152-25512B71A911},,,,2016-09-13T00:00:00.000Z,,,,9.03881249042472,0
866,doughnut,doughnut,31043018,null, , ,1899-12-30T00:00:00.000Z,{9B4CF458-9AF4-4858-A398-9D34743A25D5},,,,2016-09-13T00:00:00.000Z,,,,9.40598125045653,0
867,doughnut,doughnut,31043017,null, , ,1899-12-30T00:00:00.000Z,{B194E1A5-C484-40A4-9F8F-44F5CB1080E7},,,,2016-09-13T00:00:00.000Z,,,,9.03878437547246,0
855,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{4826EAC2-93D1-418F-A173-4E037EBAA728},,,,2016-09-13T00:00:00.000Z,,,,243761.461947847,0
856,Diamond Head State Monument,State,,monument, , ,1899-12-30T00:00:00.000Z,{97D7A288-9F49-4619-873E-7E2C0E1213DB},,,,2016-09-13T00:00:00.000Z,,,,2025556.5471819,0
857,Kapiolani Regional Park,State,31043001,mini, , ,1899-12-30T00:00:00.000Z,{1E3D6BF7-68E4-47BF-A23C-114996FD3388},,,,2016-09-13T00:00:00.000Z,,,,36004.6845360758,0
858,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{9D0BBE21-7296-40FE-8162-5876006467A9},,,,2016-09-13T00:00:00.000Z,,,,7202.42573669662,0
859,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{AF08AF9F-3377-4F51-B1F2-FE4FC6A2695C},,,,2016-09-13T00:00:00.000Z,,,,11860.3469768567,0
860,Kapiolani Regional Park,State,31030003,regional/cultural, , ,1899-12-30T00:00:00.000Z,{56A63BA5-5782-4C26-813F-6D90F7860B07},,,,2016-09-13T00:00:00.000Z,,,,6359.28405011783,0
861,Kapiolani Regional Park,State,31043014,regional/cultural, , ,1899-12-30T00:00:00.000Z,{F48BFEEE-F8E4-41C7-ACFC-FD44E7224134},,,,2016-09-13T00:00:00.000Z,,,,49.6159624924301,0
